,tweet_id,engaging_user_id,probability,prediction
388,0ABF35E2F7DEEC9B50EA8B97142CD73D,0005DF5A4D37582AE2BB9F8F84BB1753,"[0.9209066643246856,0.07909333567531433]",0.0
389,5F01932ECCB7AC9A5107B0F0E309ECDD,0005E0A6BAB8D0C8A74D52912ED1A061,"[0.9272084691563537,0.07279153084364624]",0.0
390,D1FB8CC8D678F0838C37ACD45CF89E54,0005EA5B41C3D904BE8B7D53C49D77E8,"[0.919311662433784,0.08068833756621593]",0.0
391,46CD0178ECB48E20E13A319FB642F512,0005EDA4342D5598C19BCD0BBA09D7C2,"[0.9024635014887812,0.09753649851121879]",0.0
392,2EBB527140208FB74D595F7AC2598D97,0005F58E0FF0468E5E071A5CA265CF7C,"[0.7773360450185646,0.22266395498143546]",0.0
393,1C2330FF596BE7A3E47EBAC91D11E07B,0005F761CF83CF86729B5A85EC4954F3,"[0.9206554442986876,0.07934455570131232]",0.0
394,D407F8FC08CD7E4A3453FBA0B52740C9,0005F761CF83CF86729B5A85EC4954F3,"[0.9020902045428094,0.09790979545719046]",0.0
395,A741A1CBC830D07951CEE07516A26A26,0005F8106546D33BEE977FBF47F19403,"[0.9114942306155603,0.0885057693844396]",0.0
396,DE388D1695B7C8A79CBD4CE01E1F2BE4,0005FDCF9B87558977498E26D0BABEA8,"[0.926674259531435,0.07332574046856502]",0.0
397,22962CAF54EC0E1191DD7E661B9C4AD3,00060433F9CEFED441C91537AF61C29E,"[0.862496228020106,0.13750377197989402]",0.0
398,53195399FE8AD84305D0EE4D413A0EA2,00060433F9CEFED441C91537AF61C29E,"[0.9258244730322562,0.0741755269677437]",0.0
399,0566AB26D4C583808BFFB5DBA8891829,000608056847387698CF0400DDFDA4BC,"[0.9283112033910772,0.07168879660892283]",0.0
400,3E4375B6DC1E3A0D6797C42E7CBB54BB,00060B57DA7BAC4AE5E21603C8A9FE73,"[0.8991334555157998,0.10086654448420011]",0.0
401,DBEA383C62095E4C75E25ECB5F825590,0006147DF664B963AC88E660742D04F7,"[0.9299646972067311,0.07003530279326879]",0.0
402,7C14D45BA563C2ADD06FCD4BCA69CFE6,00061E456B8D67C74CD6F32303E76963,"[0.8888626949476137,0.11113730505238625]",0.0
403,2E4586E3E7EBE0F6DA1039A95EAB4A39,00061F8FD1F41F7E50499D69CCA7160A,"[0.9294508814283136,0.07054911857168646]",0.0
404,B2EE0A75654D1E06A58DBADA00E45C03,000621108D8C443AC2EBE0F00409E81E,"[0.8852934987779836,0.1147065012220164]",0.0
405,DA2FAA30B8DB8826B06897E31E81405E,000621A019D612F41B31CB306ACEF142,"[0.7572075702400167,0.24279242975998322]",0.0
406,90A9C25ADA6A0900763AA4A230EBBD54,000622194B9EF53ECB55DFCD0EAAFE86,"[0.928625472275644,0.07137452772435607]",0.0
407,60C79DA4AA7DD4DF7C12A40B4C7138E6,000625309511D08FFCCDCFB5A6D4073D,"[0.878570772714813,0.12142922728518704]",0.0
408,F4C80FEFF5BAC699C029C866442017A1,000625309511D08FFCCDCFB5A6D4073D,"[0.8940827722149617,0.10591722778503833]",0.0
409,2D9881729957B7344A20C93F398CCF0F,0006285E1F125A68650DFDC6A044D223,"[0.9242022801817319,0.07579771981826808]",0.0
410,A788176B88652DAE452AE8B7E96CC593,0006285E1F125A68650DFDC6A044D223,"[0.8802112327562455,0.11978876724375447]",0.0
411,3632A357CAC8362EAB2977B3F8A5937B,00062EE6A0B86CC9579A77A385702038,"[0.9011164706862763,0.09888352931372368]",0.0
412,A27C7D4586FA9F28C1A78CE94E9CA760,00063C414A8E893CDBFBD48F58534079,"[0.9223996574889531,0.07760034251104689]",0.0
413,2CDC1E098BA608D1CEC89C7C1631D140,00063E4FF3F1A35157B5597A99206FFC,"[0.8299758384465242,0.17002416155347586]",0.0
414,34A9AD0304D763691A06EEFEDF2A6C94,00064842594C3FCDE29BB299A244B1E1,"[0.9222219475258676,0.07777805247413248]",0.0
415,B440AD27CED0D9A8F287F9DCB101C804,000661C7C357BC6F8C6D5E238B0BD0A4,"[0.8979249789701919,0.10207502102980816]",0.0
416,2DC9E353A7A1CD2BAF9F115259764BA4,0006626C68C18E5245A898A73FEC134B,"[0.9325100424658752,0.06748995753412478]",0.0
417,CF43E378F9B2336CF935CAAA74414BA4,0006626C68C18E5245A898A73FEC134B,"[0.9090120608209836,0.09098793917901637]",0.0
418,6BBE845B3E3E34DAB8416304A6AAC4D4,0006642545D8DD6BED66200CEB6D742A,"[0.9146597333524419,0.08534026664755813]",0.0
419,C075C3FC50FBE76C353739C58E406D50,000669510DA9C6F4C4783DD18A3996C8,"[0.9247338283880762,0.07526617161192388]",0.0
420,520057B3C4EEB9B84AB522FA923D61C5,00066DCF69A591143538832513A5E7B1,"[0.9257547742380199,0.07424522576198006]",0.0
421,91C8575C7E86D5972C16AF42A6645D59,00066EBC04FB281AA8A3F1AB59FB9EF6,"[0.7663252868649196,0.2336747131350804]",0.0
422,5927BA6867F3CEE41E029A28E0477DF2,0006705477CDC6B24DC31BDCFF8BA363,"[0.6910531233145978,0.3089468766854021]",0.0
423,D6DA50DD38BA7D3D0A177DDB64FAC4EB,0006738290E9FA1DF239581585C3CFBE,"[0.9251539724038293,0.07484602759617057]",0.0
424,25FB5E82A11ED02526618FB7E9C6A0A3,00067E36A2757C07AF818DEE5D7DD44D,"[0.9234070967734198,0.07659290322658015]",0.0
425,D227604EAA24A935140A216A6BFEB3EE,00067E36A2757C07AF818DEE5D7DD44D,"[0.9133692600388589,0.08663073996114105]",0.0
426,D7EEF161B204A850D1EA84E2F90E47FB,000687593F02BD71C11F61BD715DD595,"[0.923825431484045,0.07617456851595496]",0.0
427,F3ABC749198FCAE2365A82E14F7DBD6B,000688B0D4423CDE83DABB137B263405,"[0.923062833836007,0.07693716616399308]",0.0
428,DAC65D0C08B253056BCEB71D8DF1EAAE,0006892239632B7D48C75C211F3F2C59,"[0.9060056458640456,0.09399435413595442]",0.0
429,B3467CBAF790162D23BCDB5E32A08B10,00068A8F6B4E5FE0D9FDB1C6D7EE7A42,"[0.9189009968975015,0.08109900310249848]",0.0
430,F23E5A879A9FE4E9DA8DE33637EACAB7,00068EF4555DB08025006AE241B953A0,"[0.8384107387788216,0.16158926122117834]",0.0
431,4ECC1DDA8A085FC526CD07327EA5588C,000695DE4B814993C62FCA55A3B23354,"[0.8616372595775401,0.13836274042245986]",0.0
432,5AB76E142854AE673D312821958D55D2,000695DE4B814993C62FCA55A3B23354,"[0.9061935955344387,0.09380640446556135]",0.0
433,719BC6577841D445CD80758E4743D63E,0006972B3D4671DB4DDA9EA98379AA18,"[0.886357401840501,0.11364259815949887]",0.0
434,E49DE9A9D7A8CA0ACE9458B273E1192E,0006972B3D4671DB4DDA9EA98379AA18,"[0.9192981865629404,0.08070181343705951]",0.0
435,1998D57A057F5E0E15BD93CF91951C7A,0006A3AB7BB076FBE947EE16790DA6E1,"[0.9302729268981228,0.06972707310187724]",0.0
436,513923228BFCD93AA4A20F439903DA7B,0006A3AB7BB076FBE947EE16790DA6E1,"[0.9134087873387535,0.08659121266124638]",0.0
437,6D344D9D6AAD7E1CC2A6B0B92F97D953,0006A432CB5A1E8271A6D8E7E8514980,"[0.7311157991002036,0.26888420089979626]",0.0
438,6E72B9F5286637DEFDE8C33DD0AA932F,0006ADAD96BE4DE6F99E14E9AB9F626A,"[0.8893983590537132,0.11060164094628679]",0.0
439,CE210C494807C394FA9BF5BB3391FBDD,0006AE942FF1C797111B714BED719563,"[0.9257547742380199,0.07424522576198006]",0.0
440,B1D025C74A2E80A355FAF9FF78F781D9,0006B1C1D1B3D2DB6375CCA9832BD61A,"[0.876503987615405,0.12349601238459496]",0.0
441,72537DEB08E78713080C58BC16A4285D,0006B8556DF4475D39857D35842496FA,"[0.9243553195679912,0.07564468043200877]",0.0
442,03667B9DD69B72E78010150D0D27E704,0006B8C954F68210F54B56C12A297488,"[0.9149550420575153,0.08504495794248469]",0.0
443,D8645719426928231F046EE764B0E2F7,0006B902C426E1E650CD84BE816284B6,"[0.9223203280989475,0.07767967190105254]",0.0
444,94EA06C8ACEA66330C94B107502229E0,0006BF2C40F9F608E645F479A2A8C6AF,"[0.7048222928908976,0.2951777071091023]",0.0
445,55BB01FF6D174D056820F3E055BD85B6,0006BF2E04249FB9AC7546EAE2F01DAA,"[0.9244182593521477,0.07558174064785227]",0.0
446,7A67244F0EDC7C65C16634EE248EFC5E,0006BF2E04249FB9AC7546EAE2F01DAA,"[0.9243411104637582,0.07565888953624188]",0.0
447,0A7B26AFA8E4F03B1E3C866BC1DE288E,0006BF53A6BD06B7FB6DFD7A2B2DD92F,"[0.9258015644307955,0.07419843556920447]",0.0
448,B7C45AB3390EFBE70AA889453FBAF55B,0006BF53A6BD06B7FB6DFD7A2B2DD92F,"[0.9297910067043267,0.07020899329567325]",0.0
449,B2D53B685F92099FFEAEBAE49AEABA36,0006BF5FC31873B74CF2AF1999EF6A50,"[0.9234944637429645,0.07650553625703548]",0.0
450,F35D24741076238E5F56A1E359A9F0C6,0006BF5FC31873B74CF2AF1999EF6A50,"[0.920696165002003,0.07930383499799697]",0.0
451,E225F1D807550237B63CABF854002681,0006C2CFFBF729A1CD21BE9F16242F28,"[0.9155315292577498,0.08446847074225027]",0.0
452,3746647AE59EEF9B47DB55A9C747F90C,0006C9BB20D6E0CB03BC28434226C3DF,"[0.9243326195877039,0.07566738041229618]",0.0
453,8DEA817F4DF1BD0D2172B98F621099EF,0006CF31BA728346E18AF876BD914860,"[0.9228433238224933,0.07715667617750656]",0.0
454,339C1FDF7154A538BD096FA62620D1C8,0006E56C2F664DC3195D96BAAAF4F975,"[0.9069978793224017,0.09300212067759826]",0.0
455,0BD14C84B023286002432579B7D19676,0006E7399295F0420739CA7582E57F45,"[0.9048696055715045,0.09513039442849547]",0.0
456,003AAABDD255B771E56F88EC71522763,0006ED9B2B8B1C86EDBCB3E87FF61EB9,"[0.9209066643246856,0.07909333567531433]",0.0
457,F92F55C827C339A863583A93AB9ACB82,0006EE9CC498117285BFF633B0DF1EA3,"[0.8473792556259605,0.15262074437403944]",0.0
458,8B74D1296410FADDBA75C9E63F062AA6,0006F34616B80953E6B1E5BE88C7851C,"[0.87165466326264,0.12834533673735998]",0.0
459,6A8444EC886829A2B958CF9EADCD7DC6,0006F72022F9BE294C4D793ED0CC57CC,"[0.9232278173937905,0.07677218260620955]",0.0
460,7050A710893F73DBCCC677A6B74CA2F5,0007032F3416A3F64E6384AC71B6F42F,"[0.9278800379943754,0.07211996200562462]",0.0
461,0FE92E5D892E02EDFD5215B99E19D28C,000707B9A2F351736F2BBB42C2FCBB63,"[0.8431840801231735,0.15681591987682658]",0.0
462,750A5CBA91E58423E35B483FB9C74F8A,000707B9A2F351736F2BBB42C2FCBB63,"[0.8797585619252768,0.12024143807472332]",0.0
463,DE0F252D10EE6256623B5E91FFBAFF34,000707B9A2F351736F2BBB42C2FCBB63,"[0.911306001774796,0.08869399822520391]",0.0
464,1D4533D604EADA8857AF7209005E6944,000708AB549145CD9E612DFFB2654473,"[0.8456817897142699,0.15431821028573023]",0.0
465,91091A8B9CA83D77A2CF4EBFAB67B1EE,000708AB549145CD9E612DFFB2654473,"[0.8983817779953203,0.10161822200467986]",0.0
466,28F1BA58831C21547F909BFF0510F960,000708DF35BEB9C81226FEFC3D94C97F,"[0.9293911793801717,0.07060882061982819]",0.0
467,B7D89AB67B9834BCB313AA6819EF5B32,00070B6278D5B5657631898619492F9E,"[0.7661384716669037,0.2338615283330963]",0.0
468,088B504945FB7C6DA17C7F775CC78FAF,00070BA674D1C02C7E3969AAF830A2AA,"[0.9130179541237575,0.08698204587624239]",0.0
469,EE787F95FFAD4C69D196EC0718065D2A,000715D4B21132BBA43EF36BD026E698,"[0.8571090782547808,0.14289092174521925]",0.0
470,A8743371C4F8CF9A19C09022C0E4A9FE,00071F6505967A79E6B1D90210D61A34,"[0.832839613572488,0.167160386427512]",0.0
471,BC55BBB64E32EC2774D8BFAD3FF771D9,00071F6505967A79E6B1D90210D61A34,"[0.9199437358251472,0.08005626417485283]",0.0
472,C0B839E1053C8F63E2E4C5C99058068F,000720BF81856303A0FB9ED2D1411A9A,"[0.9280178186420104,0.07198218135798964]",0.0
473,A983C0D77E818CA3534F061812276CFC,000724D8A05CDA04CFA6A9DB018F9124,"[0.7372965078110246,0.2627034921889753]",0.0
474,D5EF0801FE57B99D8ACC91761A058CA8,000724D8A05CDA04CFA6A9DB018F9124,"[0.8092494099607295,0.1907505900392705]",0.0
475,83DF90EDF5ED376595D71162147CEC3A,00072BC27FDF3C98668E82B25D6B2440,"[0.9328048139269642,0.06719518607303576]",0.0
476,218023824FD6F0D64CF1466BD89A5A44,000734CD0F12CFD875A7604AFBBD512D,"[0.9192278840345851,0.08077211596541478]",0.0
477,199CBB2030C8164C12F824F7C302DB6E,00073E46F83E4CFE41457CEDA880B5E8,"[0.9121187488606015,0.08788125113939843]",0.0
478,1ECFE4FC6F757B95007A7A778B47F532,00074406E804448FAF4B2F8B35D716B1,"[0.7765912849133856,0.22340871508661436]",0.0
479,642FE590B60FC2BA5785C280D6F94B10,00074406E804448FAF4B2F8B35D716B1,"[0.9138388441321901,0.08616115586780985]",0.0
480,AF0FC3285C259EE97B050EE9F0A4BA77,000744147E42797C0EF90AAAB5BF09B1,"[0.8847010283442718,0.11529897165572826]",0.0
481,DFE1839620AAEFA39F5EAD994A3614C0,00074BC9F2FC4FDD32C3E953876AE2B8,"[0.9064501994425033,0.09354980055749679]",0.0
482,35D2B06833B5068FDA945CC1682532B3,000755187BA34D4B20B8D94118A81340,"[0.9294970289165375,0.07050297108346254]",0.0
483,DF5228A2302D3A72D8CD0682199FB2B5,0007621050442F13CE24479C750353EB,"[0.9262337232513698,0.07376627674863016]",0.0
484,F649DE0E6461C318D4610542B6345E52,0007637F08D5C00443B02747CD21C462,"[0.9211218759463081,0.07887812405369189]",0.0
485,5583889E5B49E8A0852E125CF3AC7AFB,00076B3D1CD7557A7AE0D5D4E91B2695,"[0.9141061137034509,0.08589388629654918]",0.0
486,8EDAB3EC61EBB025DEDA6FF636AC3093,00076C1CCFDFA424F19871C008383E7C,"[0.8656289177834451,0.13437108221655497]",0.0
487,D9F0E3525E1CC07EAC541FB9BD2DE18A,00076C1CCFDFA424F19871C008383E7C,"[0.8731851194685045,0.12681488053149542]",0.0
488,E0E9A030FE0F960338C4290073C1761E,00076C2A8123461A5B73E9624FB3C728,"[0.8302081744857801,0.16979182551421976]",0.0
489,B4A3022C119767C27B54145C1824ECE2,00076C2F0410448A46A902B57477384C,"[0.9131785165859314,0.08682148341406858]",0.0
490,17A92453E19D18818822C219C2FE8222,00077532028ADEF0DBAA476CF4495CB5,"[0.8867692499809164,0.11323075001908352]",0.0
491,2049D983BE88B32B84801C71C04B925C,0007778FD9E76606259F1BA4200A20C3,"[0.9017633115135073,0.09823668848649261]",0.0
492,2238502E82D5E38EA80E1A1C90213694,00077CC814B514FE8D347ADECCBB6C57,"[0.7395560936633951,0.2604439063366048]",0.0
493,42F6891EA0E3754BA8B2FE3DFBF1C5BD,00077DE7B1A388DC44FE3D587B12A2FC,"[0.9141580988855529,0.0858419011144471]",0.0
494,C6CEAD88BAA76203B62EF1D6965BD6FD,000781B9043BCE934B43039ECA495F68,"[0.9189645978394978,0.08103540216050215]",0.0
495,D2050D1F17373E547CF8DD3666B380A1,00078B0CEED6820CE50488F081EE922B,"[0.9256415237686196,0.07435847623138027]",0.0
496,264B4920C06F8EDFFB871807195AAB25,00078B454057C50005EFA0D8D9CE4352,"[0.8761162759882778,0.12388372401172228]",0.0
497,1E8189E14B098043DAFBD09D1FCC1080,00078D401CC7E4546A6D396DF41251CC,"[0.9221672095914669,0.07783279040853311]",0.0
498,131FC23773F2B6BEA1A98EACEEEDED27,00078DA5E0164C7EF10E010D341125AD,"[0.9301196435799538,0.06988035642004622]",0.0
499,5741B97892E7D35C13FDFA7DCDB1886E,00078EB914DF31AAA3FB671C74BDA991,"[0.8653050588029583,0.13469494119704165]",0.0
500,72802CB698EC14A6944FE495F274C422,00078EB914DF31AAA3FB671C74BDA991,"[0.925828157954984,0.07417184204501599]",0.0
501,E152FA7D31985F2B7248A328B2EEE7D5,00079152EDF32728BFC0AF14DBB3EC98,"[0.9257680707954922,0.07423192920450783]",0.0
502,5415FB2A046DCC050C6F5F4B0B8A9B9B,0007933A5F188BB0EA331E80015D011A,"[0.9118540365608956,0.0881459634391044]",0.0
503,05C3BCDFF1BC74195AFEA32D8051AACA,00079CD3A366BE53BE49E5A1E1B98CA8,"[0.8803737980009396,0.11962620199906045]",0.0
504,5EB1DF7FB209C1638F83EB29C987D063,0007A0FE782714937F75FE80AA52EEE3,"[0.925575384229632,0.07442461577036805]",0.0
505,D74E8A2E04D33B82286A884B8674C735,0007ADC4ACEDD69C732CE31CB85F383B,"[0.926815454002211,0.07318454599778898]",0.0
506,417ECAA949D8EC94E7528A3FD85830F9,0007AFE061ADBA668AAC3889CBB57330,"[0.9033297624190905,0.09667023758090948]",0.0
507,305E3A80F95697CA8764472E8F4BEA00,0007AFE3761F7FA1DD9B151F4C400D90,"[0.9259964432384772,0.07400355676152276]",0.0
508,B9ED984CE7FA13BD1E1ABBCF063A1906,0007B2A51FDF9AAD6B7606063DBE7265,"[0.929679978180174,0.07032002181982597]",0.0
509,12DAAFDF3120D448F40AA285038578C4,0007B37A7EBA8E4CF515CDA4BAF8D4C3,"[0.9315795600765824,0.06842043992341765]",0.0
510,1C949752C6ED6A0EAB64DA78F3CC516C,0007C22E66842AACD213E681ED993BE4,"[0.7485351623797456,0.25146483762025434]",0.0
511,C76F1D493476DE167225EFBFD502648A,0007C22E66842AACD213E681ED993BE4,"[0.9068127005091103,0.09318729949088961]",0.0
512,15C2CD46F9E9E79D8467D9E3E3047085,0007C23995CD3E36F75AE0F6B79BEAEC,"[0.9133829229792078,0.0866170770207923]",0.0
513,A91DF74044C165F60238F05E66D8D4BD,0007C23995CD3E36F75AE0F6B79BEAEC,"[0.9206196530702124,0.07938034692978754]",0.0
514,35CEBE9D195C626EEF66CD2A641A1B0A,0007DED16A8A4330798645A27712603A,"[0.9209594853122269,0.07904051468777308]",0.0
515,3D6C316814C2D4B11A94D42CAB556DF7,0007DED16A8A4330798645A27712603A,"[0.904677555048795,0.095322444951205]",0.0
516,A2235B3F4E3971C04905B869F4CFDAF5,0007DED16A8A4330798645A27712603A,"[0.9143052924554951,0.08569470754450484]",0.0
517,2D1CC8F182DDB2B99FBA3D256228409A,0007DF1087D39461B34BE14117D58EB3,"[0.9168866390647002,0.08311336093529978]",0.0
518,23BE0DB6C30770CFAB6193904DBE0BE8,0007DFB5371B5E96E547718285E0A57B,"[0.9256415237686196,0.07435847623138027]",0.0
519,938408905E1332EB5619B26A8C1F7A5C,0007DFB5371B5E96E547718285E0A57B,"[0.9271927134214142,0.07280728657858591]",0.0
520,5858C0486C4E28770057D0A394C9BE5B,0007E8CDDDA3E100A8CC3D51CCA23BE8,"[0.9058207756645045,0.09417922433549548]",0.0
521,44D645B0ABBE3E917CFD7B2708448AE8,0007EAA27EB3185B0ACDB99E2BDA2908,"[0.733333586558947,0.266666413441053]",0.0
522,11D54F959513E4A18FAC7AC59C70A303,0007EFCED83E3FDB2CB0A6F0FC97FB9E,"[0.913198133342344,0.08680186665765602]",0.0
523,D18E1EC8B66CF246D8E9D96013FEED7B,000803B292AF08625817705767DF2CB1,"[0.8646028512757719,0.13539714872422823]",0.0
524,B2AEC9E35D5D8A72A75044AA1C0B1290,000805BE51FA642C7489D968F480EFB5,"[0.9268588174188046,0.07314118258119537]",0.0
525,5D75DEBD7B447D0F844D816DD15D818A,00080B2DDCE732C0F53A0D05F0202757,"[0.927183784131314,0.07281621586868596]",0.0
526,4B0C0EEEDB5875FD1331C4806BB737CD,00080CF7A6A176613DC179919C7F4AF3,"[0.8772320244510219,0.12276797554897809]",0.0
527,5D25487F0031131A22590C8ADE3885A5,00080CF7A6A176613DC179919C7F4AF3,"[0.8761115959099813,0.12388840409001863]",0.0
528,496C775FC2FAF8CA92D02AA723CF39DF,0008105E4D8508FA0546A17ECE087640,"[0.8849782712354507,0.11502172876454926]",0.0
529,B8AD7DD674DF2CB471DF2F41D1DE073F,0008105E4D8508FA0546A17ECE087640,"[0.9276951740018816,0.07230482599811838]",0.0
530,A40F59F97B14DB58C01784AE04BA563D,0008189C5112783AF507990CB375D065,"[0.9220223178801739,0.07797768211982613]",0.0
531,5CE270F3A8AC8CFCF3E9451EB12BAC59,00081EF6ACA3131FD8411B44F17F10E7,"[0.7948419933422102,0.20515800665778974]",0.0
532,DD03D900BF2947BAE6E29461485B2988,000820DA9D2BCDA4305B0DD4B3C9869F,"[0.8653097525810425,0.13469024741895752]",0.0
533,EE1DDAE82BD59DF30E4F00838480E76E,0008230CE6CE3D4FD4082EBB03AE1C0B,"[0.8523850324078007,0.14761496759219928]",0.0
534,722FA1960EB7DF772A8BFE0A318FEF4E,0008234A5F4DB8A73AF8EEDA55ED571A,"[0.9156392678563685,0.08436073214363138]",0.0
535,B2292069C92228EA30E969DC8C170B6D,0008234A5F4DB8A73AF8EEDA55ED571A,"[0.9207899331765531,0.07921006682344676]",0.0
536,003C87973B9B0A3043FF561008285213,000824A26A8FE0DE70F154578D7C48B1,"[0.846398602550767,0.1536013974492329]",0.0
537,F01DA066525CD7557AF003D551186044,000829B40A04382DDFBC3993C2E72353,"[0.8216560678626899,0.17834393213731023]",0.0
538,08131B5950A2D6940F5D23D7D0461B9E,00082A590EF4F29B329E087CA91DA0F4,"[0.9273397508097272,0.07266024919027281]",0.0
539,FE999C73E26EADD854F7C2959810C34D,00082A590EF4F29B329E087CA91DA0F4,"[0.9226995927943353,0.07730040720566465]",0.0
540,1C6ED5F32C9C3D530A2C60CB2DE2E69E,000837A5F58F201E343C182F776AA44A,"[0.9270832119129496,0.07291678808705036]",0.0
541,F4F59D5776C3BFC47094454DEA160E61,000837A5F58F201E343C182F776AA44A,"[0.9254982353412423,0.07450176465875763]",0.0
542,A01F5DFA0CBCDAA86BB4B9DFC454B402,000840320721EA5CB86AB46A45142EAA,"[0.913477537920687,0.0865224620793131]",0.0
543,380C08AFDE54BC42F8CBA38EAB50C8FE,000843A72B4D61800C27A31F11860786,"[0.8230437921098226,0.17695620789017744]",0.0
544,376B956531E1720FF66696289845949A,0008533558D51A7B4C5FB08DEFF7F9AB,"[0.8699863242529112,0.13001367574708872]",0.0
545,D2CD5338612E4BCEE825410BD98E9E4A,000853DA46D4A3FB98775CA7608791EC,"[0.8838355881352568,0.1161644118647432]",0.0
546,736E3C3F54FBE0263E70FCED2C7AF45C,0008597255FCC2143342BB9637E600F3,"[0.9194072740429732,0.08059272595702682]",0.0
547,D157B609DC848BAC05B032E096893266,0008597255FCC2143342BB9637E600F3,"[0.8283267988660816,0.17167320113391843]",0.0
548,6DD6BFA32246C7B8BCDFB67181696E13,00085E5DEB0D6EBAD2DE8735BD38507B,"[0.8269608236691777,0.17303917633082225]",0.0
549,DA7689D6D672E872A3C2F898A1E7D723,0008600E1AF424ABDBD641759707E952,"[0.8656822559369569,0.13431774406304314]",0.0
550,52151EDF794691E8476291043992B0DB,0008631B6D04888AB7EBE0B9BF277F4A,"[0.8583940447039812,0.1416059552960189]",0.0
551,C93F42C007C01D62796E7047B193AF16,0008631B6D04888AB7EBE0B9BF277F4A,"[0.8530637304767016,0.14693626952329839]",0.0
552,EB7D520BD08891935FC0833B37E8AF29,0008631B6D04888AB7EBE0B9BF277F4A,"[0.8093712331195536,0.19062876688044642]",0.0
553,6BBF8DA892D0AE3F7AF978431FA5209F,000866ABFB9A68958411A0EC09252DC6,"[0.9153259215909797,0.08467407840902022]",0.0
554,8C30C949C63CD76B0EBF9EE84C6B31E7,000866ABFB9A68958411A0EC09252DC6,"[0.9190214967054803,0.08097850329451972]",0.0
555,E56522F14F8346825F399F128142C783,000866ABFB9A68958411A0EC09252DC6,"[0.8394834029680833,0.16051659703191667]",0.0
556,769F1E3477D336B3A6A4E8F8EFF25EE8,00086922DB1C8B35DF023D422B03AA1F,"[0.9160365700241877,0.08396342997581221]",0.0
557,AB7808D5488799704C00AD4A5F8AC23C,00086922DB1C8B35DF023D422B03AA1F,"[0.9116472570470885,0.08835274295291146]",0.0
558,14BFB5E91D28113EE2C04D18C9BE0450,000870B8240F6E15D75BB4887D6E8527,"[0.9114329775520502,0.08856702244794964]",0.0
559,134F1BCB963C6E15AC329865FB16D9FE,00087406FFB946D45713D50ED55D021D,"[0.8985993227527646,0.10140067724723553]",0.0
560,FA7235B6B19BC6DCE161E9CB23A3EB26,00087C3656C8C1E03AD2B9532BCF218E,"[0.9130125810343453,0.08698741896565461]",0.0
561,2E4CBC63A88F7895F070F97EB7A7AA5F,00087F091AF05245F5E9E6427453D006,"[0.9244182593521477,0.07558174064785227]",0.0
562,0D86A7B0F6C5244852BA36BAFF6B5B12,000886BF3823C95817DC70E219D0F0B2,"[0.8804380848228972,0.11956191517710286]",0.0
563,CE13E6C9C056E7C733E249A6B1C9BD40,000890D5E106FBC9A2B9C5E720183C8B,"[0.9089674752587535,0.09103252474124635]",0.0
564,71C6503F7C7DE0A1242FA0FC78F3A05A,000892F53527853A725A65055B55573D,"[0.9243130860936901,0.07568691390630998]",0.0
565,B2CF7935FEA5192AFC5F2A25BDAE3A9B,000892F53527853A725A65055B55573D,"[0.9289464471542114,0.07105355284578864]",0.0
566,7F68CF05A5912C8EDA4CB0D549C7E912,000894B4903AE9C948C59105165267E0,"[0.9160127941470627,0.08398720585293738]",0.0
567,3C8E965AA7FB5FCB7DFB0E7858969027,00089B24C87B373ACF1A8F96D3684B19,"[0.7658766655620199,0.23412333443797992]",0.0
568,9E9EE12BC04F7E238AF8BD9E05AC54E2,00089B24C87B373ACF1A8F96D3684B19,"[0.8010456727474946,0.19895432725250534]",0.0
569,1A7FD79C9DD21284D289733B76E7CD50,00089EAA2A2F721995B506BF30ABF5FD,"[0.8991572838407136,0.10084271615928644]",0.0
570,E0B88B3224C9711E84831595B66417DA,00089EAA2A2F721995B506BF30ABF5FD,"[0.9229152988846219,0.07708470111537818]",0.0
571,DAB090DAD7249AA9AA5C11B2872E255B,0008A0D8341EC5DF3DC0B50134C3D0F6,"[0.8328109995285228,0.1671890004714772]",0.0
572,7427E18322BF9CB1082C24380C4A66DD,0008A0DEA20D9B3F9C5FCC54667041D9,"[0.9162202543166968,0.08377974568330318]",0.0
573,E9C13D178160AD0177D3B33D956F155D,0008A0DEA20D9B3F9C5FCC54667041D9,"[0.9257547742380199,0.07424522576198006]",0.0
574,1A9597263A8AC260E61A6321C91884BC,0008A4B19B3E1ED25D7A7176FA37687E,"[0.926920167124392,0.07307983287560803]",0.0
575,A27C5434ADFA25DD3BFFC754D639697B,0008A83FB85D749C290168F87EE03857,"[0.9206026658563433,0.07939733414365664]",0.0
576,12E87E7FE17DF724A3072CF225D3C879,0008AC043E38EA8F715DF81D2CF7E293,"[0.9335636634578715,0.06643633654212863]",0.0
577,CB622268E121C2C88DE6D816BEE8F6BA,0008AC043E38EA8F715DF81D2CF7E293,"[0.9261261282851326,0.07387387171486738]",0.0
578,527FEFC5CD69EC1D8B5EC8A6E78EC6DE,0008BD717EE6F0E3DB4572832CDACA34,"[0.9154449509203703,0.08455504907962966]",0.0
579,5710431357A61B5186586511129ADD2F,0008CDF93A9A95C6C90542CE12414237,"[0.9028262254956919,0.097173774504308]",0.0
580,71118639203F11DE6F3BB363036979A5,0008CF20D6B0DDFBC51909E8296D4067,"[0.8810101666221029,0.11898983337789715]",0.0
581,E7C0D5C47117643448E42312C3A9E6FB,0008CF20D6B0DDFBC51909E8296D4067,"[0.92461134135377,0.07538865864623011]",0.0
